ELEVATION,INFLOW,OUTFLOW,year,month,d
1076.02,10000.0,11000,2016,10,25
1076.01,9900.0,9970,2016,10,26
1076.01,9800.0,10600,2016,10,27
1076.06,10000.0,7620,2016,10,28
1076.15,9500.0,7070,2016,10,29
1076.23,8900.0,5890,2016,10,30
1076.34,10100.0,6890,2016,10,31
1076.33,8400.0,9430,2016,11,1
1076.31,8600.0,9870,2016,11,2
1076.29,8500.0,9830,2016,11,3
1076.28,8300.0,9790,2016,11,4
1076.22,8500.0,11600,2016,11,5
1076.21,8500.0,10300,2016,11,6
1076.17,25600.0,9430,2016,11,7
1076.05,36300.0,13000,2016,11,8
1076.3,35900.0,12800,2016,11,9
1076.85,36000.0,14200,2016,11,10
1077.38,31000.0,14300,2016,11,11
1078.0,9700.0,11700,2016,11,12
1078.5,8300.0,9200,2016,11,13
1078.62,8400.0,8880,2016,11,14
1078.62,8500.0,9690,2016,11,15
1078.52,8500.0,13700,2016,11,16
1078.36,8500.0,12100,2016,11,17
1078.23,8500.0,14500,2016,11,18
1078.09,8400.0,15100,2016,11,19
1077.92,8400.0,14900,2016,11,20
1077.83,8500.0,13000,2016,11,21
1077.73,8500.0,13800,2016,11,22
1077.67,8600.0,12000,2016,11,23
1077.53,8600.0,13000,2016,11,24
1077.44,8500.0,13800,2016,11,25
1077.23,8500.0,14300,2016,11,26
1077.15,8300.0,12500,2016,11,27
1077.03,8800.0,14300,2016,11,28
1076.77,8500.0,19500,2016,11,29
1076.55,8600.0,18200,2016,11,30
1076.51,13500.0,10200,2016,12,1
1076.47,12900.0,8240,2016,12,2
1076.45,12200.0,10700,2016,12,3
1076.51,13300.0,11500,2016,12,4
1076.58,14200.0,10000,2016,12,5
1076.66,14800.0,8370,2016,12,6
1076.76,16900.0,10200,2016,12,7
1076.84,15900.0,10600,2016,12,8
1077.0,15500.0,8410,2016,12,9
1077.2,14500.0,7860,2016,12,10
1077.41,12200.0,5910,2016,12,11
1077.6,14100.0,7580,2016,12,12
1077.78,14000.0,6670,2016,12,13
1077.93,14100.0,8330,2016,12,14
1078.02,14300.0,9030,2016,12,15
1078.21,14500.0,7100,2016,12,16
1078.33,13800.0,10000,2016,12,17
1078.44,13400.0,9280,2016,12,18
1078.62,14800.0,7230,2016,12,19
1078.76,15100.0,8030,2016,12,20
1078.81,15700.0,11100,2016,12,21
1079.02,15700.0,10100,2016,12,22
1079.15,16100.0,11100,2016,12,23
1079.33,14700.0,10900,2016,12,24
1079.45,14200.0,11500,2016,12,25
1079.66,14000.0,8210,2016,12,26
1079.84,16100.0,7370,2016,12,27
1080.06,16100.0,6560,2016,12,28
1080.31,16000.0,6610,2016,12,29
1080.55,15800.0,8690,2016,12,30
1080.82,14700.0,6060,2016,12,31
1080.99,12700.0,9040,2017,1,1
1081.08,12700.0,10800,2017,1,2
1081.05,15300.0,16500,2017,1,3
1081.08,15300.0,10600,2017,1,4
1081.22,15100.0,9910,2017,1,5
1081.36,15200.0,10100,2017,1,6
1081.56,13300.0,9300,2017,1,7
1081.76,12600.0,7140,2017,1,8
1081.86,14900.0,9570,2017,1,9
1081.96,14800.0,9710,2017,1,10
1082.02,15100.0,12000,2017,1,11
1082.12,15100.0,11700,2017,1,12
1082.34,15200.0,7460,2017,1,13
1082.54,13300.0,8050,2017,1,14
1082.76,12500.0,7660,2017,1,15
1082.94,14200.0,6820,2017,1,16
1083.09,14800.0,7590,2017,1,17
1083.25,15000.0,6860,2017,1,18
1083.45,14500.0,7780,2017,1,19
1083.6,15400.0,9160,2017,1,20
1083.86,13500.0,6660,2017,1,21
1084.05,12500.0,6880,2017,1,22
1084.3,15400.0,5800,2017,1,23
1084.53,15300.0,6140,2017,1,24
1084.73,15500.0,6300,2017,1,25
1084.91,15000.0,8360,2017,1,26
1085.13,14900.0,5990,2017,1,27
1085.4,12800.0,4180,2017,1,28
1085.66,12600.0,4020,2017,1,29
1085.87,14600.0,5090,2017,1,30
1086.08,14700.0,4850,2017,1,31
1086.2,13300.0,9540,2017,2,1
1086.28,13200.0,11000,2017,2,2
1086.38,13000.0,9250,2017,2,3
1086.56,12400.0,6710,2017,2,4
1086.7,11300.0,8090,2017,2,5
1086.76,13200.0,10100,2017,2,6
1086.82,13300.0,10100,2017,2,7
1086.9,13200.0,10100,2017,2,8
1087.0,13400.0,9550,2017,2,9
1087.05,13100.0,10900,2017,2,10
1087.24,12900.0,7440,2017,2,11
1087.46,11500.0,6740,2017,2,12
1087.61,13300.0,7390,2017,2,13
1087.79,13500.0,6840,2017,2,14
1087.95,13500.0,7430,2017,2,15
1088.12,13300.0,7720,2017,2,16
1088.33,13400.0,8520,2017,2,17
1088.47,12700.0,10100,2017,2,18
1088.62,11600.0,8900,2017,2,19
1088.73,13400.0,10300,2017,2,20
1088.92,13000.0,6850,2017,2,21
1089.11,13500.0,7010,2017,2,22
1089.17,13800.0,8460,2017,2,23
1089.29,14100.0,10700,2017,2,24
1089.36,13200.0,11400,2017,2,25
1089.46,10100.0,9780,2017,2,26
1089.63,10700.0,7580,2017,2,27
1089.78,11400.0,7440,2017,2,28
1089.64,11900.0,16800,2017,3,1
1089.56,12000.0,15300,2017,3,2
1089.47,12000.0,16500,2017,3,3
1089.46,11500.0,11700,2017,3,4
1089.46,11900.0,11800,2017,3,5
1089.43,12000.0,14800,2017,3,6
1089.28,12100.0,18200,2017,3,7
1089.21,12000.0,15500,2017,3,8
1089.16,12000.0,15900,2017,3,9
1089.1,12000.0,13700,2017,3,10
1089.15,11000.0,10900,2017,3,11
1089.24,9700.0,9130,2017,3,12
1089.16,11900.0,16700,2017,3,13
1088.99,12000.0,19000,2017,3,14
1088.83,12200.0,17000,2017,3,15
1088.79,11800.0,16700,2017,3,16
1088.75,11400.0,15300,2017,3,17
1088.72,11300.0,15600,2017,3,18
1088.7,10200.0,14700,2017,3,19
1088.62,12200.0,17000,2017,3,20
1088.56,11000.0,11700,2017,3,21
1088.48,11800.0,15000,2017,3,22
1088.55,11900.0,13900,2017,3,23
1088.49,12200.0,13700,2017,3,24
1088.57,11800.0,11600,2017,3,25
1088.63,10100.0,10300,2017,3,26
1088.57,12400.0,15600,2017,3,27
1088.51,12600.0,14300,2017,3,28
1088.44,12100.0,15400,2017,3,29
1088.28,12100.0,16400,2017,3,30
1088.26,12300.0,17300,2017,3,31
1088.26,9900.0,12900,2017,4,1
1088.3,9500.0,12000,2017,4,2
1088.18,10900.0,17200,2017,4,3
1088.02,11000.0,17800,2017,4,4
1087.79,10300.0,21600,2017,4,5
1087.59,10400.0,20300,2017,4,6
1087.35,11200.0,20900,2017,4,7
1087.23,10000.0,16400,2017,4,8
1087.19,9600.0,12400,2017,4,9
1087.08,10800.0,16500,2017,4,10
1086.89,10900.0,18200,2017,4,11
1086.76,10800.0,14800,2017,4,12
1086.64,10200.0,15000,2017,4,13
1086.57,11000.0,15800,2017,4,14
1086.5,9600.0,15700,2017,4,15
1086.45,9100.0,13500,2017,4,16
1086.27,10900.0,19200,2017,4,17
1086.16,11100.0,17400,2017,4,18
1085.99,11000.0,15400,2017,4,19
1085.95,11100.0,14100,2017,4,20
1085.86,10900.0,16300,2017,4,21
1085.79,9700.0,14100,2017,4,22
1085.76,9200.0,11600,2017,4,23
1085.69,10800.0,14600,2017,4,24
1085.56,11000.0,17300,2017,4,25
1085.32,11000.0,18700,2017,4,26
1085.11,10900.0,20500,2017,4,27
1084.93,10900.0,18400,2017,4,28
1084.86,9800.0,13800,2017,4,29
1084.89,9000.0,11400,2017,4,30
1084.7,10900.0,18700,2017,5,1
1084.62,10900.0,13600,2017,5,2
1084.48,11200.0,16700,2017,5,3
1084.41,11100.0,12700,2017,5,4
1084.36,11300.0,12000,2017,5,5
1084.34,10100.0,12000,2017,5,6
1084.35,9100.0,11000,2017,5,7
1084.23,11000.0,17000,2017,5,8
1084.02,10800.0,19000,2017,5,9
1083.9,10500.0,13100,2017,5,10
1083.7,10600.0,20900,2017,5,11
1083.58,10700.0,13900,2017,5,12
1083.53,9800.0,12900,2017,5,13
1083.53,9300.0,11300,2017,5,14
1083.47,11000.0,13100,2017,5,15
1083.38,10900.0,14700,2017,5,16
1083.3,11000.0,12900,2017,5,17
1083.08,11100.0,17900,2017,5,18
1082.92,11000.0,19200,2017,5,19
1082.83,10100.0,14300,2017,5,20
1082.88,9200.0,9780,2017,5,21
1082.74,10900.0,16700,2017,5,22
1082.59,11000.0,15200,2017,5,23
1082.41,11100.0,15700,2017,5,24
1082.34,11300.0,13900,2017,5,25
1082.22,11200.0,13700,2017,5,26
1082.21,10100.0,13000,2017,5,27
1082.17,9300.0,12600,2017,5,28
1082.11,9300.0,13500,2017,5,29
1081.86,10700.0,19900,2017,5,30
1081.56,11100.0,21000,2017,5,31
1081.4,12900.0,15400,2017,6,1
1081.3,13100.0,14900,2017,6,2
1081.25,12000.0,12700,2017,6,3
1081.3,11000.0,11100,2017,6,4
1081.26,12900.0,14600,2017,6,5
1081.18,12900.0,13900,2017,6,6
1081.08,12800.0,15300,2017,6,7
1081.03,13100.0,12700,2017,6,8
1080.98,13000.0,13300,2017,6,9
1081.01,12000.0,11300,2017,6,10
1081.0,11200.0,9680,2017,6,11
1081.03,12900.0,11500,2017,6,12
1081.01,13000.0,13400,2017,6,13
1080.94,13300.0,14400,2017,6,14
1080.87,13100.0,14900,2017,6,15
1080.78,12900.0,16900,2017,6,16
1080.75,11700.0,13000,2017,6,17
1080.76,11100.0,14100,2017,6,18
1080.61,13200.0,19700,2017,6,19
1080.43,13700.0,17800,2017,6,20
1080.28,12800.0,16900,2017,6,21
1080.17,13000.0,16900,2017,6,22
1080.12,13100.0,15400,2017,6,23
1080.06,11800.0,14300,2017,6,24
1080.03,11100.0,12600,2017,6,25
1079.93,13100.0,16000,2017,6,26
1079.82,12900.0,15100,2017,6,27
1079.7,12600.0,15800,2017,6,28
1079.61,12800.0,15800,2017,6,29
1079.55,13000.0,10400,2017,7,1
1079.59,12600.0,10300,2017,7,2
1079.58,14200.0,13200,2017,7,3
1079.59,12700.0,11800,2017,7,4
1079.47,14400.0,16900,2017,7,5
1079.41,14300.0,16100,2017,7,6
1079.39,14300.0,16300,2017,7,7
1079.37,13100.0,12900,2017,7,8
1079.42,12500.0,10000,2017,7,9
1079.37,14400.0,16100,2017,7,10
1079.42,14300.0,12500,2017,7,11
1079.38,14200.0,14700,2017,7,12
1079.29,14200.0,16300,2017,7,13
1079.29,14400.0,13000,2017,7,14
1079.26,13200.0,14200,2017,7,15
1079.33,13000.0,13700,2017,7,16
1079.17,14400.0,17700,2017,7,17
1079.19,14500.0,12700,2017,7,18
1079.17,14200.0,13400,2017,7,19
1079.19,14400.0,13600,2017,7,20
1079.17,14200.0,14200,2017,7,21
1079.17,13200.0,15100,2017,7,22
1079.13,12600.0,14800,2017,7,23
1079.01,14400.0,18600,2017,7,24
1079.11,14400.0,17600,2017,7,25
1079.09,14400.0,15600,2017,7,26
1079.12,14200.0,13800,2017,7,27
1079.12,14400.0,14000,2017,7,28
1079.18,13100.0,12000,2017,7,29
1079.18,12600.0,14000,2017,7,30
1079.03,14400.0,20500,2017,7,31
1078.95,14900.0,17200,2017,8,1
1078.92,15000.0,14300,2017,8,2
1078.95,14900.0,14200,2017,8,3
1079.14,14900.0,8340,2017,8,4
1079.4,13900.0,7180,2017,8,5
1079.56,13000.0,8450,2017,8,6
1079.65,14900.0,9630,2017,8,7
1079.66,14700.0,12800,2017,8,8
1079.67,14900.0,13700,2017,8,9
1079.68,15000.0,13300,2017,8,10
1079.79,15100.0,9780,2017,8,11
1079.94,14200.0,8560,2017,8,12
1080.08,12900.0,8480,2017,8,13
1080.19,15000.0,8510,2017,8,14
1080.26,14800.0,10500,2017,8,15
1080.29,14700.0,11600,2017,8,16
1080.34,15100.0,12500,2017,8,17
1080.39,14900.0,12300,2017,8,18
1080.55,14200.0,8830,2017,8,19
1080.68,13000.0,8650,2017,8,20
1080.78,14900.0,10900,2017,8,21
1080.84,15200.0,11100,2017,8,22
1080.83,15100.0,11300,2017,8,23
1080.98,15300.0,12300,2017,8,24
1081.0,15000.0,15100,2017,8,25
1081.13,14400.0,9560,2017,8,26
1081.29,13200.0,15700,2017,8,27
1081.31,15100.0,13700,2017,8,28
1081.33,14800.0,13500,2017,8,29
1081.31,15200.0,10500,2017,8,30
1081.44,15100.0,9680,2017,8,31
1081.54,11700.0,12200,2017,9,1
1081.59,11600.0,11500,2017,9,2
1081.6,9700.0,13200,2017,9,3
1081.63,10100.0,9730,2017,9,4
1081.56,11800.0,14100,2017,9,5
1081.5,11900.0,12400,2017,9,6
1081.41,11700.0,13100,2017,9,7
1081.47,10300.0,9800,2017,9,8
1081.54,9900.0,10200,2017,9,9
1081.47,9500.0,12800,2017,9,10
1081.41,11800.0,14800,2017,9,11
1081.38,11700.0,11100,2017,9,12
1081.35,11700.0,10400,2017,9,13
1081.31,11300.0,11800,2017,9,14
1081.36,11500.0,8990,2017,9,15
1081.44,10200.0,8470,2017,9,16
1081.48,9800.0,9560,2017,9,17
1081.54,11800.0,9360,2017,9,18
1081.53,11600.0,7490,2017,9,19
1081.53,11600.0,8250,2017,9,20
1081.56,11600.0,7870,2017,9,21
1081.64,11900.0,8220,2017,9,22
1081.71,10600.0,6180,2017,9,23
1081.8,9800.0,7700,2017,9,24
1081.85,10500.0,8320,2017,9,25
1081.86,11700.0,9020,2017,9,26
1081.87,11700.0,9290,2017,9,27
1081.9,11700.0,9620,2017,9,28
1081.94,11600.0,10100,2017,9,29
1082.15,8900.0,8000,2017,10,1
1082.16,10400.0,10400,2017,10,2
1082.09,10600.0,10000,2017,10,3
1082.06,10700.0,10800,2017,10,4
1082.05,10700.0,9950,2017,10,5
1082.09,10600.0,8270,2017,10,6
1082.22,9700.0,5590,2017,10,7
1082.39,9000.0,4260,2017,10,8
1082.39,10600.0,8100,2017,10,9
1082.34,11400.0,10300,2017,10,10
1082.3,11400.0,10000,2017,10,11
1082.28,10400.0,11700,2017,10,12
1082.26,11100.0,11500,2017,10,13
1082.29,9100.0,10200,2017,10,14
1082.31,9400.0,9110,2017,10,15
1082.28,9600.0,12000,2017,10,16
1082.22,11100.0,11700,2017,10,17
1082.16,11100.0,11700,2017,10,18
1082.17,10200.0,9670,2017,10,19
1082.21,10800.0,8890,2017,10,20
1082.23,9200.0,8600,2017,10,21
1082.3,9600.0,8530,2017,10,22
1082.27,10900.0,11400,2017,10,23
1082.22,10800.0,10900,2017,10,24
1082.2,10500.0,9960,2017,10,25
1082.2,11900.0,11400,2017,10,26
1082.2,10900.0,10300,2017,10,27
1082.24,10000.0,8910,2017,10,28
1082.34,9300.0,8030,2017,10,29
1082.33,10700.0,10800,2017,10,30
1082.3,10800.0,9570,2017,10,31
1082.27,10100.0,12500,2017,11,1
1082.2,11000.0,13300,2017,11,2
1082.05,11300.0,15700,2017,11,3
1082.0,10200.0,12500,2017,11,4
1081.97,9600.0,11300,2017,11,5
1081.93,11800.0,13600,2017,11,6
1081.86,11100.0,13400,2017,11,7
1081.73,11000.0,14900,2017,11,8
1081.67,11100.0,13600,2017,11,9
1081.64,9800.0,12500,2017,11,10
1081.63,10300.0,11600,2017,11,11
1081.62,8900.0,10600,2017,11,12
1081.59,10600.0,12200,2017,11,13
1081.48,10900.0,12800,2017,11,14
1081.4,11100.0,13100,2017,11,15
1081.28,11200.0,14700,2017,11,16
1081.28,10700.0,12000,2017,11,17
1081.25,9900.0,10000,2017,11,18
1081.26,9300.0,10500,2017,11,19
1081.22,10800.0,12900,2017,11,20
1081.18,11200.0,11900,2017,11,21
1081.09,11200.0,12000,2017,11,22
1081.13,9000.0,10900,2017,11,23
1081.14,10900.0,11800,2017,11,24
1081.13,10000.0,11200,2017,11,25
1081.11,9500.0,9610,2017,11,26
1081.09,11000.0,11600,2017,11,27
1081.03,11000.0,12400,2017,11,28
1080.97,10900.0,12000,2017,11,29
1080.95,11100.0,11600,2017,11,30
1080.96,12100.0,10100,2017,12,1
1081.07,11700.0,7770,2017,12,2
1081.17,11000.0,6970,2017,12,3
1081.18,12500.0,9690,2017,12,4
1081.19,12200.0,10200,2017,12,5
1081.23,12200.0,10200,2017,12,6
1081.19,12400.0,11200,2017,12,7
1081.23,12300.0,10800,2017,12,8
1081.31,11900.0,8850,2017,12,9
1081.42,11300.0,8320,2017,12,10
1081.49,12500.0,9580,2017,12,11
1081.52,12500.0,10200,2017,12,12
1081.57,12400.0,10000,2017,12,13
1081.6,12400.0,9890,2017,12,14
1081.69,12400.0,8880,2017,12,15
1081.78,12000.0,8660,2017,12,16
1081.86,11100.0,8510,2017,12,17
1081.87,12400.0,11300,2017,12,18
1081.92,12500.0,9920,2017,12,19
1081.89,12200.0,10800,2017,12,20
1081.9,12500.0,12700,2017,12,21
1081.91,12400.0,11200,2017,12,22
1082.01,11600.0,7590,2017,12,23
1082.14,11000.0,7710,2017,12,24
1082.26,11100.0,7160,2017,12,25
1082.32,12400.0,9760,2017,12,26
1082.34,12400.0,10600,2017,12,27
1082.37,12400.0,10300,2017,12,28
1082.38,12300.0,11700,2017,12,29
1082.44,11900.0,10400,2017,12,30
1082.52,11100.0,8810,2017,12,31
1082.57,13000.0,10200,2018,1,1
1082.62,14300.0,10100,2018,1,2
1082.62,14300.0,11400,2018,1,3
1082.72,14300.0,9710,2018,1,4
1082.84,14400.0,8800,2018,1,5
1083.02,13300.0,7710,2018,1,6
1083.19,12700.0,8160,2018,1,7
1083.32,14500.0,6910,2018,1,8
1083.6,14400.0,7040,2018,1,9
1083.79,14300.0,6410,2018,1,10
1084.02,13000.0,5790,2018,1,11
1084.21,14500.0,6050,2018,1,12
1084.45,13600.0,5050,2018,1,13
1084.65,13000.0,6160,2018,1,14
1084.84,14500.0,6880,2018,1,15
1084.94,14600.0,7840,2018,1,16
1085.1,14300.0,7840,2018,1,17
1085.28,14100.0,7040,2018,1,18
1085.46,14200.0,6610,2018,1,19
1085.67,13400.0,5400,2018,1,20
1085.89,12800.0,5030,2018,1,21
1086.04,14300.0,7350,2018,1,22
1086.21,14300.0,6910,2018,1,23
1086.36,14700.0,6710,2018,1,24
1086.48,14400.0,7510,2018,1,25
1086.7,14200.0,6430,2018,1,26
1086.92,12900.0,5680,2018,1,27
1087.13,12700.0,5840,2018,1,28
1087.26,14400.0,8100,2018,1,29
1087.39,14500.0,7250,2018,1,30
1087.5,14400.0,8640,2018,1,31
1087.56,12900.0,12100,2018,2,1
1087.59,13300.0,12800,2018,2,2
1087.65,12700.0,13400,2018,2,3
1087.65,12800.0,12700,2018,2,4
1087.68,12700.0,12600,2018,2,5
1087.69,13200.0,12100,2018,2,6
1087.69,13200.0,13600,2018,2,7
1087.66,13200.0,15100,2018,2,8
1087.64,13200.0,13600,2018,2,9
1087.76,13100.0,10300,2018,2,10
1087.76,12800.0,10800,2018,2,11
1087.85,13300.0,12600,2018,2,12
1087.8,13300.0,13000,2018,2,13
1087.84,13200.0,13800,2018,2,14
1087.86,13300.0,13700,2018,2,15
1087.87,13500.0,12700,2018,2,16
1087.93,13400.0,10600,2018,2,17
1087.92,13200.0,11100,2018,2,18
1087.98,13500.0,12100,2018,2,19
1088.04,13200.0,12100,2018,2,20
1088.01,13300.0,14100,2018,2,21
1088.0,13200.0,13400,2018,2,22
1088.03,13100.0,12200,2018,2,23
1088.08,13100.0,10200,2018,2,24
1088.19,12600.0,9820,2018,2,25
1088.22,13200.0,10900,2018,2,26
1088.27,13200.0,11400,2018,2,27
1088.21,12900.0,13500,2018,2,28
1088.14,12700.0,15900,2018,3,1
1088.14,12800.0,14200,2018,3,2
1088.12,12400.0,12400,2018,3,3
1088.18,11600.0,11800,2018,3,4
1088.14,13400.0,14100,2018,3,5
1088.13,13700.0,13200,2018,3,6
1088.11,13600.0,13300,2018,3,7
1088.1,13400.0,13000,2018,3,8
1088.15,12600.0,12600,2018,3,9
1088.23,12300.0,11100,2018,3,10
1088.32,11500.0,11500,2018,3,11
1088.29,13300.0,14800,2018,3,12
1088.25,12300.0,13900,2018,3,13
1088.17,13400.0,15700,2018,3,14
1088.15,13500.0,16600,2018,3,15
1088.04,13400.0,15600,2018,3,16
1088.12,12700.0,12600,2018,3,17
1088.09,11600.0,13300,2018,3,18
1088.08,13300.0,14400,2018,3,19
1088.02,13800.0,14200,2018,3,20
1088.03,13600.0,13300,2018,3,21
1088.0,13500.0,14500,2018,3,22
1088.02,13600.0,14400,2018,3,23
1088.03,12700.0,13100,2018,3,24
1088.16,11900.0,8490,2018,3,25
1088.17,13400.0,12700,2018,3,26
1088.13,13400.0,14200,2018,3,27
1088.1,13500.0,13800,2018,3,28
1088.08,13500.0,14800,2018,3,29
1088.08,13400.0,14100,2018,3,30
1088.11,12700.0,12600,2018,3,31
1088.12,10200.0,12900,2018,4,1
1088.05,12500.0,15800,2018,4,2
1087.92,12200.0,18600,2018,4,3
1087.71,11900.0,20400,2018,4,4
1087.54,12400.0,19200,2018,4,5
1087.38,12000.0,18700,2018,4,6
1087.28,12100.0,15700,2018,4,7
1087.27,9900.0,13800,2018,4,8
1087.14,12300.0,16800,2018,4,9
1087.02,12400.0,17500,2018,4,10
1086.83,12200.0,18100,2018,4,11
1086.69,12100.0,17700,2018,4,12
1086.54,12200.0,18100,2018,4,13
1086.45,11600.0,16100,2018,4,14
1086.44,9700.0,12600,2018,4,15
1086.22,12200.0,16700,2018,4,16
1086.13,11600.0,17700,2018,4,17
1085.99,12700.0,17200,2018,4,18
1085.84,12300.0,18200,2018,4,19
1085.7,12900.0,18000,2018,4,20
1085.64,11600.0,15300,2018,4,21
1085.6,10500.0,14500,2018,4,22
1085.47,12500.0,18700,2018,4,23
1085.32,12300.0,18800,2018,4,24
1085.11,12600.0,18700,2018,4,25
1084.96,12500.0,18000,2018,4,26
1084.82,12400.0,17700,2018,4,27
1084.72,11400.0,16400,2018,4,28
1084.65,9800.0,14400,2018,4,29
1084.49,12400.0,19500,2018,4,30
1084.36,12500.0,18100,2018,5,1
1084.18,12500.0,16800,2018,5,2
1084.04,12500.0,18200,2018,5,3
1083.95,12400.0,17200,2018,5,4
1083.88,9200.0,15100,2018,5,5
1083.86,9100.0,13800,2018,5,6
1083.7,12400.0,18900,2018,5,7
1083.48,12500.0,18900,2018,5,8
1083.23,12400.0,18600,2018,5,9
1083.08,12300.0,17700,2018,5,10
1083.0,12400.0,15100,2018,5,11
1082.96,9000.0,13000,2018,5,12
1082.97,9000.0,12300,2018,5,13
1082.83,12400.0,17100,2018,5,14
1082.62,12500.0,18500,2018,5,15
1082.36,12700.0,18700,2018,5,16
1082.22,12400.0,18500,2018,5,17
1082.09,12300.0,17600,2018,5,18
1082.01,9200.0,16700,2018,5,19
1081.92,9100.0,15900,2018,5,20
1081.75,12400.0,18200,2018,5,21
1081.56,10700.0,18200,2018,5,22
1081.3,13600.0,19600,2018,5,23
1081.09,12600.0,20300,2018,5,24
1080.9,12600.0,19800,2018,5,25
1080.82,9000.0,15000,2018,5,26
1080.76,9000.0,14000,2018,5,27
1080.75,9200.0,14500,2018,5,28
1080.51,12400.0,19100,2018,5,29
1080.25,12400.0,18300,2018,5,30
1080.0,12400.0,17900,2018,5,31
1079.9,14100.0,16900,2018,6,1
1079.88,9900.0,13700,2018,6,2
1079.89,10000.0,12500,2018,6,3
1079.73,14100.0,18900,2018,6,4
1079.56,13800.0,16700,2018,6,5
1079.36,13900.0,17900,2018,6,6
1079.22,14100.0,18600,2018,6,7
1079.13,13900.0,18200,2018,6,8
1079.1,9900.0,14300,2018,6,9
1079.12,9900.0,12400,2018,6,10
1079.03,14000.0,17300,2018,6,11
1078.78,14200.0,20400,2018,6,12
1078.5,14000.0,21300,2018,6,13
1078.38,14100.0,18400,2018,6,14
1078.31,14000.0,15800,2018,6,15
1078.31,9800.0,12800,2018,6,16
1078.32,9700.0,12100,2018,6,17
1078.24,14000.0,16300,2018,6,18
1078.05,14200.0,17300,2018,6,19
1077.85,13900.0,20100,2018,6,20
1077.67,14000.0,20400,2018,6,21
1077.55,14000.0,19200,2018,6,22
1077.5,10100.0,13800,2018,6,23
1077.53,10100.0,12500,2018,6,24
1077.44,14100.0,16800,2018,6,25
1077.19,13900.0,20300,2018,6,26
1076.97,14000.0,17500,2018,6,27
1076.87,13900.0,16400,2018,6,28
1076.83,13900.0,15100,2018,6,29
1076.81,10000.0,12900,2018,6,30
1076.88,11200.0,11000,2018,7,1
1076.84,15400.0,14800,2018,7,2
1076.69,15400.0,15000,2018,7,3
1076.63,11200.0,13200,2018,7,4
1076.58,15300.0,17000,2018,7,5
1076.51,15500.0,17000,2018,7,6
1076.47,11200.0,14400,2018,7,7
1076.6,11200.0,9660,2018,7,8
1076.65,15400.0,15900,2018,7,9
1076.52,15300.0,14800,2018,7,10
1076.38,15300.0,14000,2018,7,11
1076.56,15200.0,13800,2018,7,12
1076.67,15400.0,12000,2018,7,13
1076.7,11300.0,11200,2018,7,14
1076.95,11300.0,9910,2018,7,15
1076.97,15400.0,14300,2018,7,16
1076.89,15200.0,17100,2018,7,17
1076.84,15300.0,13600,2018,7,18
1076.92,15300.0,11900,2018,7,19
1077.07,15100.0,12300,2018,7,20
1077.26,11300.0,8630,2018,7,21
1077.39,11400.0,11000,2018,7,22
1077.42,15400.0,14200,2018,7,23
1077.33,15200.0,17100,2018,7,24
1077.25,15300.0,14700,2018,7,25
1077.35,15300.0,13600,2018,7,26
1077.3,15100.0,13700,2018,7,27
1077.38,11200.0,10500,2018,7,28
1077.47,11200.0,11500,2018,7,29
1077.45,15000.0,13200,2018,7,30
1077.43,15400.0,12500,2018,7,31
1077.38,15700.0,14000,2018,8,1
1077.46,15700.0,12600,2018,8,2
1077.51,14200.0,12400,2018,8,3
1077.64,11500.0,9740,2018,8,4
1077.78,11500.0,9500,2018,8,5
1077.8,15700.0,13500,2018,8,6
1077.75,15800.0,13400,2018,8,7
1077.72,15700.0,11800,2018,8,8
1077.76,15700.0,13300,2018,8,9
1077.86,15800.0,11300,2018,8,10
1078.0,11500.0,10100,2018,8,11
1078.18,9800.0,10200,2018,8,12
1078.16,15800.0,12300,2018,8,13
1078.17,15600.0,10600,2018,8,14
1078.18,15800.0,11100,2018,8,15
1078.18,15800.0,13900,2018,8,16
1078.24,15700.0,13100,2018,8,17
1078.34,11600.0,11500,2018,8,18
1078.45,11500.0,10800,2018,8,19
1078.47,15900.0,12900,2018,8,20
1078.41,15800.0,12000,2018,8,21
1078.45,15900.0,11800,2018,8,22
1078.58,16000.0,12400,2018,8,23
1078.69,15900.0,12500,2018,8,24
1078.83,11500.0,9940,2018,8,25
1078.9,11500.0,13300,2018,8,26
1078.96,15900.0,12200,2018,8,27
1078.88,15900.0,12800,2018,8,28
1078.85,15800.0,13700,2018,8,29
1078.88,15800.0,14200,2018,8,30
1078.88,15800.0,14800,2018,8,31
1078.99,11100.0,11800,2018,9,1
1079.17,10100.0,10100,2018,9,2
1079.28,10200.0,9850,2018,9,3
1079.2,11800.0,15900,2018,9,4
1079.07,11600.0,14700,2018,9,5
1078.95,11700.0,15200,2018,9,6
1078.93,11700.0,14100,2018,9,7
1078.91,11100.0,12500,2018,9,8
1078.93,10000.0,11200,2018,9,9
1078.86,11700.0,13400,2018,9,10
1078.79,11800.0,12900,2018,9,11
1078.69,11700.0,13000,2018,9,12
1078.66,11800.0,11800,2018,9,13
1078.65,11700.0,11700,2018,9,14
1078.64,11200.0,10300,2018,9,15
1078.66,10000.0,10500,2018,9,16
1078.64,11900.0,12200,2018,9,17
1078.58,11600.0,13000,2018,9,18
1078.48,11600.0,12700,2018,9,19
1078.46,11700.0,13200,2018,9,20
1078.45,11700.0,11400,2018,9,21
1078.5,11200.0,9240,2018,9,22
1078.55,10000.0,9670,2018,9,23
1078.51,11500.0,12300,2018,9,24
