ELEVATION,INFLOW,OUTFLOW,year,month,d,p01i
448.0,12400.0,9130,2016,9,9,0.0
448.07,13600.0,9100,2016,9,10,0.0
448.02,12400.0,9400,2016,9,11,0.0
447.98,12400.0,8810,2016,9,12,0.0
447.94,12600.0,9310,2016,9,13,0.0
448.01,12600.0,8210,2016,9,14,0.0
448.24,12600.0,5800,2016,9,15,0.0
448.34,12600.0,8320,2016,9,16,0.0
448.34,13500.0,8690,2016,9,17,0.0
448.33,13500.0,9200,2016,9,18,0.0
448.48,13500.0,7610,2016,9,19,0.0
448.79,13300.0,6500,2016,9,20,0.15
449.1,12300.0,5300,2016,9,21,0.07
449.34,10700.0,5000,2016,9,22,0.0
449.07,10100.0,8110,2016,9,23,0.0
448.79,11400.0,9110,2016,9,24,0.0
448.51,11400.0,10000,2016,9,25,0.0
448.19,11900.0,10500,2016,9,26,0.0
447.87,11400.0,10600,2016,9,27,0.0
447.78,11400.0,7800,2016,9,28,0.05
448.02,11500.0,4500,2016,9,29,0.0
447.97,12700.0,8310,2016,9,30,0.0
447.94,11800.0,8010,2016,10,1,0.0
447.71,12200.0,9500,2016,10,2,0.0
447.67,12400.0,9200,2016,10,3,0.0
447.7,13200.0,8920,2016,10,4,0.0
447.85,13000.0,6910,2016,10,5,0.0
448.28,11100.0,3410,2016,10,6,0.0
448.24,10900.0,7300,2016,10,7,0.0
448.11,10900.0,8600,2016,10,8,0.0
448.12,11000.0,9190,2016,10,9,0.0
447.95,11600.0,8000,2016,10,10,0.0
447.97,11900.0,7900,2016,10,11,0.0
448.2,13100.0,6710,2016,10,12,0.0
448.52,11500.0,5300,2016,10,13,0.0
448.54,12100.0,7900,2016,10,14,0.0
448.47,11500.0,7790,2016,10,15,0.0
448.33,11400.0,8590,2016,10,16,0.0
448.32,11700.0,8990,2016,10,17,0.0
448.23,10300.0,8990,2016,10,18,0.0
448.14,8880.0,7710,2016,10,19,0.0
448.16,8770.0,5290,2016,10,20,0.0
447.9,9390.0,8790,2016,10,21,0.0
447.84,9990.0,7900,2016,10,22,0.0
447.87,11000.0,8410,2016,10,23,0.0
447.7,9790.0,8200,2016,10,24,0.0
447.65,8780.0,7200,2016,10,25,0.13
447.78,9180.0,5600,2016,10,26,0.0
448.04,9200.0,3800,2016,10,27,0.0
447.95,8390.0,6910,2016,10,28,0.0
447.77,8800.0,7400,2016,10,29,0.0
447.34,6990.0,8200,2016,10,30,0.0
446.9,6590.0,7970,2016,10,31,0.0
446.59,6980.0,7310,2016,11,1,0.0
446.38,8480.0,6820,2016,11,2,0.0
446.56,9370.0,4310,2016,11,3,0.0
446.57,10700.0,7100,2016,11,4,0.0
446.5,10000.0,7200,2016,11,5,0.0
446.38,10000.0,7600,2016,11,6,0.0
446.35,10000.0,6910,2016,11,7,0.0
446.24,10600.0,7800,2016,11,8,0.0
446.18,9790.0,7180,2016,11,9,0.0
446.33,10600.0,5910,2016,11,10,0.0
446.24,10600.0,8010,2016,11,11,0.0
446.28,11400.0,7510,2016,11,12,0.0
446.31,11200.0,7010,2016,11,13,0.0
446.26,10600.0,7400,2016,11,14,0.0
446.38,10400.0,6600,2016,11,15,0.0
446.58,9990.0,5500,2016,11,16,0.0
446.75,9390.0,3500,2016,11,17,0.0
446.5,8390.0,6800,2016,11,18,0.0
446.47,9890.0,6900,2016,11,19,0.0
446.12,9690.0,7800,2016,11,20,0.0
446.34,9590.0,4500,2016,11,21,0.19
446.27,9490.0,7010,2016,11,22,0.0
446.24,9500.0,6300,2016,11,23,0.0
446.6,10100.0,3000,2016,11,24,0.0
446.78,9490.0,4510,2016,11,25,0.0
446.84,8310.0,4850,2016,11,26,0.0
446.57,7810.0,5800,2016,11,27,0.0
446.42,7470.0,5900,2016,11,28,0.0
446.41,10000.0,6100,2016,11,29,0.0
446.33,8190.0,5510,2016,11,30,0.0
446.51,8510.0,3610,2016,12,1,0.0
446.44,8500.0,6910,2016,12,2,0.0
446.26,9500.0,6420,2016,12,3,0.0
446.01,8890.0,7200,2016,12,4,0.0
445.83,9090.0,7010,2016,12,5,0.0
445.94,10000.0,6820,2016,12,6,0.0
446.2,11000.0,5710,2016,12,7,0.0
446.59,9390.0,3310,2016,12,8,0.0
446.49,8790.0,6510,2016,12,9,0.0
446.33,8780.0,6600,2016,12,10,0.0
446.16,7600.0,6700,2016,12,11,0.0
446.13,9000.0,6110,2016,12,12,0.0
446.1,9000.0,5710,2016,12,13,0.0
446.13,7600.0,4210,2016,12,14,0.0
446.42,7990.0,2410,2016,12,15,0.0
446.3,9200.0,7230,2016,12,16,0.0
446.08,8100.0,6010,2016,12,17,0.0
445.99,8090.0,5920,2016,12,18,0.0
445.98,8300.0,5300,2016,12,19,0.0
446.14,8200.0,3810,2016,12,20,0.0
446.35,8800.0,4210,2016,12,21,0.0
446.67,7300.0,2300,2016,12,22,1.72
447.03,8600.0,1800,2016,12,23,0.05
447.17,5200.0,1810,2016,12,24,0.87
447.27,5180.0,2010,2016,12,25,0.0
447.27,5190.0,2800,2016,12,26,0.0
447.24,5180.0,1730,2016,12,27,0.0
447.3,5190.0,1620,2016,12,28,0.0
447.31,4500.0,1600,2016,12,29,0.0
447.5,6600.0,1600,2016,12,30,0.1
447.64,5800.0,1600,2016,12,31,0.04
448.05,8590.0,1600,2017,1,1,1.31
447.88,5980.0,3000,2017,1,2,0.0
447.85,5180.0,1700,2017,1,3,0.0
447.83,6000.0,1600,2017,1,4,0.0
447.89,5990.0,1600,2017,1,5,0.0
447.68,5800.0,3500,2017,1,6,0.0
447.7,7100.0,3000,2017,1,7,0.0
447.79,8900.0,4000,2017,1,8,0.0
447.73,7800.0,3700,2017,1,9,0.030000000000000002
448.0,7990.0,1600,2017,1,10,0.0
448.03,8400.0,3300,2017,1,11,0.0
448.3,6900.0,1610,2017,1,12,0.0
448.2,8900.0,4500,2017,1,13,0.0
448.16,6500.0,3500,2017,1,14,0.2
448.03,6500.0,3200,2017,1,15,0.0
448.06,6500.0,2300,2017,1,16,0.0
448.26,7800.0,3020,2017,1,17,0.0
448.3,7000.0,3600,2017,1,18,0.0
448.1,5980.0,5990,2017,1,19,0.14
448.18,6100.0,2820,2017,1,20,0.08
448.02,5760.0,4900,2017,1,21,0.43
448.01,6340.0,3610,2017,1,22,0.0
448.08,5610.0,4210,2017,1,23,0.0
448.13,5870.0,4600,2017,1,24,0.0
448.0,5880.0,4790,2017,1,25,0.0
448.27,8190.0,4510,2017,1,26,0.0
448.19,5980.0,6500,2017,1,27,0.0
447.97,5990.0,7210,2017,1,28,0.0
447.69,5990.0,8010,2017,1,29,0.0
447.53,6810.0,8200,2017,1,30,0.0
447.29,6000.0,7510,2017,1,31,0.2
447.29,5990.0,6500,2017,2,1,0.0
447.68,8000.0,3890,2017,2,2,0.0
447.68,8400.0,8310,2017,2,3,0.0
447.81,9870.0,8490,2017,2,4,0.0
447.86,9900.0,8500,2017,2,5,0.0
448.08,8600.0,6220,2017,2,6,0.0
448.34,8400.0,5300,2017,2,7,0.0
448.58,8400.0,5500,2017,2,8,0.0
448.85,7390.0,4500,2017,2,9,0.0
448.58,8390.0,8700,2017,2,10,0.0
448.25,7390.0,9300,2017,2,11,0.0
447.84,8000.0,9800,2017,2,12,0.0
447.47,8610.0,10000,2017,2,13,0.0
447.46,10400.0,9000,2017,2,14,0.0
447.38,10400.0,9200,2017,2,15,0.0
448.02,10200.0,2990,2017,2,16,0.0
448.08,9980.0,6000,2017,2,17,0.0
448.43,7590.0,4500,2017,2,18,0.26
448.6,7600.0,4600,2017,2,19,0.24000000000000002
448.64,7990.0,5990,2017,2,20,0.0
448.37,6370.0,8690,2017,2,21,0.0
448.04,5990.0,8190,2017,2,22,0.0
448.23,8090.0,4200,2017,2,23,0.0
447.99,7690.0,8490,2017,2,24,0.0
448.14,8990.0,7590,2017,2,25,0.0
448.14,11800.0,8220,2017,2,26,0.0
448.18,9610.0,8000,2017,2,27,0.33
448.3,9590.0,7700,2017,2,28,0.5700000000000001
448.53,11300.0,7310,2017,3,1,0.0
448.74,11800.0,7790,2017,3,2,0.0
448.65,11800.0,10000,2017,3,3,0.0
448.61,11800.0,9900,2017,3,4,0.0
448.66,12600.0,10500,2017,3,5,0.0
448.53,12000.0,10700,2017,3,6,0.0
448.37,12000.0,11500,2017,3,7,0.0
448.1,12000.0,11100,2017,3,8,0.0
448.05,12000.0,11000,2017,3,9,0.0
447.92,13500.0,12300,2017,3,10,0.0
447.82,13700.0,12300,2017,3,11,0.0
447.73,14200.0,12200,2017,3,12,0.0
447.72,14200.0,12500,2017,3,13,0.0
447.84,14200.0,11300,2017,3,14,0.0
447.85,14200.0,12200,2017,3,15,0.0
448.15,14200.0,8510,2017,3,16,0.0
448.15,14500.0,11600,2017,3,17,0.0
448.21,14500.0,11200,2017,3,18,0.0
448.32,14600.0,10500,2017,3,19,0.0
448.28,14500.0,11900,2017,3,20,0.0
448.27,14300.0,11600,2017,3,21,0.0
448.35,13000.0,11100,2017,3,22,0.01
448.59,14100.0,8980,2017,3,23,0.04
448.32,14100.0,13600,2017,3,24,0.0
448.16,14300.0,13600,2017,3,25,0.0
448.06,14400.0,12500,2017,3,26,0.0
448.17,14000.0,11300,2017,3,27,0.0
448.12,14600.0,11500,2017,3,28,0.0
448.07,14600.0,12000,2017,3,29,0.0
448.12,14600.0,10000,2017,3,30,0.0
447.83,15000.0,13400,2017,3,31,0.0
447.67,15000.0,13700,2017,4,1,0.0
447.59,15900.0,13700,2017,4,2,0.0
447.6,15900.0,13200,2017,4,3,0.0
447.63,15900.0,12200,2017,4,4,0.0
447.62,15900.0,12300,2017,4,5,0.0
447.75,15900.0,10000,2017,4,6,0.0
447.48,13800.0,13700,2017,4,7,0.0
447.45,15900.0,13400,2017,4,8,0.0
447.33,15900.0,12000,2017,4,9,0.0
447.61,15900.0,9510,2017,4,10,0.0
447.9,17000.0,11400,2017,4,11,0.0
447.93,18200.0,13900,2017,4,12,0.0
447.97,15300.0,10300,2017,4,13,0.0
447.87,13500.0,11200,2017,4,14,0.0
447.97,13300.0,11300,2017,4,15,0.0
448.22,16900.0,12700,2017,4,16,0.0
448.18,16900.0,13000,2017,4,17,0.0
448.08,16900.0,14500,2017,4,18,0.0
447.73,13200.0,13500,2017,4,19,0.0
448.38,14700.0,7010,2017,4,20,0.0
448.25,17200.0,14300,2017,4,21,0.0
448.12,17200.0,14800,2017,4,22,0.0
447.9,17200.0,15500,2017,4,23,0.0
447.85,17400.0,14200,2017,4,24,0.0
448.16,17400.0,10200,2017,4,25,0.0
448.57,17400.0,9410,2017,4,26,0.0
449.11,15300.0,7100,2017,4,27,0.0
449.05,15200.0,12800,2017,4,28,0.0
448.78,16100.0,13200,2017,4,29,0.0
448.73,17000.0,13500,2017,4,30,0.0
448.85,17600.0,12200,2017,5,1,0.0
448.79,14700.0,12200,2017,5,2,0.0
448.8,13700.0,9900,2017,5,3,0.0
449.12,13700.0,6810,2017,5,4,0.0
448.98,15200.0,12000,2017,5,5,0.0
448.95,16100.0,12000,2017,5,6,0.0
448.78,13300.0,12700,2017,5,7,0.0
448.58,13300.0,11500,2017,5,8,0.0
448.65,13300.0,10200,2017,5,9,0.16
449.08,13500.0,5600,2017,5,10,0.0
449.42,11600.0,3510,2017,5,11,0.0
448.91,9000.0,10500,2017,5,12,0.0
448.71,12400.0,10500,2017,5,13,0.0
448.48,13000.0,10900,2017,5,14,0.0
448.57,13000.0,10000,2017,5,15,0.0
448.8,15000.0,9010,2017,5,16,0.0
448.86,11500.0,8500,2017,5,17,0.0
448.96,10000.0,5500,2017,5,18,0.0
448.25,8980.0,11100,2017,5,19,0.0
447.69,10400.0,12000,2017,5,20,0.0
447.7,14900.0,11500,2017,5,21,0.0
447.73,15800.0,12000,2017,5,22,0.0
447.85,16000.0,11900,2017,5,23,0.0
447.9,16800.0,11200,2017,5,24,0.0
448.33,14300.0,6500,2017,5,25,0.0
448.14,15600.0,13200,2017,5,26,0.0
448.11,16400.0,12000,2017,5,27,0.0
448.24,16000.0,11200,2017,5,28,0.0
448.26,16000.0,11900,2017,5,29,0.0
448.33,16000.0,11000,2017,5,30,0.0
448.31,13600.0,10700,2017,5,31,0.0
448.78,13600.0,5900,2017,6,1,0.0
448.6,13500.0,12100,2017,6,2,0.0
448.57,13900.0,11500,2017,6,3,0.0
448.34,14700.0,12700,2017,6,4,0.0
448.27,14500.0,12500,2017,6,5,0.0
448.2,14500.0,12000,2017,6,6,0.0
448.14,13000.0,11000,2017,6,7,0.0
448.38,13000.0,8230,2017,6,8,0.0
448.41,13900.0,11600,2017,6,9,0.0
448.28,14900.0,12500,2017,6,10,0.0
448.19,14700.0,12500,2017,6,11,0.0
448.15,14700.0,12800,2017,6,12,0.0
448.07,14700.0,13300,2017,6,13,0.0
447.89,13500.0,13100,2017,6,14,0.0
448.35,13500.0,8290,2017,6,15,0.0
448.1,14400.0,13400,2017,6,16,0.0
447.92,13500.0,12300,2017,6,17,0.0
447.62,12700.0,12800,2017,6,18,0.0
447.77,13500.0,10600,2017,6,19,0.0
448.12,15500.0,10900,2017,6,20,0.0
448.24,15500.0,10600,2017,6,21,0.0
448.51,14500.0,8310,2017,6,22,0.0
448.45,14800.0,13000,2017,6,23,0.0
448.38,14400.0,13100,2017,6,24,0.0
448.22,15000.0,12800,2017,6,25,0.0
448.18,15000.0,12900,2017,6,26,0.0
448.08,15200.0,12900,2017,6,27,0.0
447.9,12800.0,12700,2017,6,28,0.0
448.32,15000.0,7900,2017,6,29,0.0
448.48,,12400,2017,7,1,0.0
448.4,14900.0,12800,2017,7,2,0.0
448.48,14900.0,12000,2017,7,3,0.0
448.29,13800.0,13800,2017,7,4,0.0
448.29,13800.0,11600,2017,7,5,0.0
448.45,12100.0,7390,2017,7,6,0.0
448.3,13000.0,12200,2017,7,7,0.0
448.13,12000.0,12500,2017,7,8,0.0
447.79,12600.0,12200,2017,7,9,0.05
447.6,12600.0,12400,2017,7,10,0.0
447.56,14200.0,12400,2017,7,11,0.0
447.67,14400.0,9900,2017,7,12,0.0
448.19,14200.0,6700,2017,7,13,0.0
448.15,13700.0,11500,2017,7,14,0.0
448.13,13500.0,11500,2017,7,15,0.0
448.11,13500.0,12000,2017,7,16,0.0
447.96,13500.0,11800,2017,7,17,0.08
447.76,13300.0,13000,2017,7,18,0.0
447.71,14000.0,11800,2017,7,19,0.0
448.19,13300.0,7010,2017,7,20,0.0
448.33,13700.0,10000,2017,7,21,0.0
448.36,13800.0,11300,2017,7,22,0.0
448.28,13800.0,11500,2017,7,23,0.0
448.48,13800.0,9500,2017,7,24,0.0
448.77,13200.0,8000,2017,7,25,0.03
448.72,10000.0,8010,2017,7,26,0.0
448.75,10000.0,7790,2017,7,27,0.0
448.47,12800.0,12500,2017,7,28,0.0
448.35,13800.0,11800,2017,7,29,0.0
448.45,13400.0,10200,2017,7,30,0.0
448.63,11000.0,8200,2017,7,31,0.0
448.8,11400.0,7000,2017,8,1,0.0
448.85,11000.0,7800,2017,8,2,0.14
449.06,11200.0,8300,2017,8,3,0.32
448.88,11600.0,11200,2017,8,4,0.0
448.79,11800.0,10200,2017,8,5,0.0
448.8,12000.0,9610,2017,8,6,0.0
448.93,11600.0,7600,2017,8,7,0.0
448.66,10600.0,10400,2017,8,8,0.0
448.87,9590.0,6000,2017,8,9,0.0
448.66,8800.0,8000,2017,8,10,0.0
448.32,8790.0,10200,2017,8,11,0.0
448.06,10900.0,10300,2017,8,12,0.0
448.0,11600.0,10300,2017,8,13,0.0
447.7,11600.0,11200,2017,8,14,0.0
447.43,12200.0,11700,2017,8,15,0.0
447.45,12200.0,9990,2017,8,16,0.0
447.91,11200.0,4990,2017,8,17,0.0
447.87,11600.0,10000,2017,8,18,0.0
447.68,12700.0,12300,2017,8,19,0.0
447.47,12500.0,11500,2017,8,20,0.0
447.57,13000.0,10100,2017,8,21,0.0
447.59,13000.0,10400,2017,8,22,0.0
447.86,13000.0,8400,2017,8,23,0.0
448.49,13000.0,5400,2017,8,24,0.0
448.36,11800.0,9720,2017,8,25,0.0
448.32,11800.0,9800,2017,8,26,0.0
448.35,11800.0,9310,2017,8,27,0.0
448.45,11800.0,9410,2017,8,28,0.0
448.31,11000.0,9000,2017,8,29,0.0
448.23,10600.0,8810,2017,8,30,0.0
448.28,10600.0,7880,2017,8,31,0.05
448.23,11600.0,9510,2017,9,1,0.0
448.02,11600.0,10100,2017,9,2,0.0
447.96,12000.0,9710,2017,9,3,0.0
447.86,12000.0,10800,2017,9,4,0.0
447.85,12000.0,8100,2017,9,5,0.0
448.05,11600.0,6900,2017,9,6,0.0
448.41,11600.0,4900,2017,9,7,0.0
448.45,11600.0,8500,2017,9,8,0.1
448.83,11400.0,5000,2017,9,9,0.9
448.66,9000.0,7020,2017,9,10,0.0
448.62,8400.0,6200,2017,9,11,0.0
448.36,8990.0,8210,2017,9,12,0.0
448.26,10000.0,7700,2017,9,13,0.0
448.52,9990.0,4000,2017,9,14,0.0
448.34,9980.0,8400,2017,9,15,0.0
448.03,10600.0,9400,2017,9,16,0.0
447.71,10600.0,10000,2017,9,17,0.0
447.52,9990.0,8700,2017,9,18,0.0
447.49,11700.0,9000,2017,9,19,0.0
447.47,11700.0,8500,2017,9,20,0.0
448.02,12200.0,4200,2017,9,21,0.0
447.85,11400.0,9350,2017,9,22,0.0
447.58,11000.0,10200,2017,9,23,0.0
447.03,10800.0,11000,2017,9,24,0.0
447.08,12100.0,9520,2017,9,25,0.0
447.27,13800.0,8910,2017,9,26,0.0
447.15,12600.0,8310,2017,9,27,0.0
447.39,9690.0,4590,2017,9,28,0.0
447.19,9820.0,8590,2017,9,29,0.0
447.15,,8620,2017,10,1,0.0
447.48,12800.0,7810,2017,10,2,0.0
447.68,14400.0,8920,2017,10,3,0.0
448.14,15900.0,7490,2017,10,4,0.0
448.73,14200.0,4700,2017,10,5,0.0
448.65,10800.0,9000,2017,10,6,0.0
448.61,12800.0,9700,2017,10,7,0.0
448.87,14200.0,9600,2017,10,8,0.0
448.74,13800.0,8910,2017,10,9,0.0
448.66,12000.0,8810,2017,10,10,0.0
448.56,9590.0,8190,2017,10,11,0.0
448.67,9600.0,4510,2017,10,12,0.0
448.42,9580.0,9090,2017,10,13,0.0
448.12,10600.0,8520,2017,10,14,0.0
447.8,9290.0,8400,2017,10,15,0.0
447.61,9790.0,7900,2017,10,16,0.0
447.52,9780.0,7300,2017,10,17,0.0
447.43,10000.0,7800,2017,10,18,0.0
447.63,9990.0,4510,2017,10,19,0.0
447.41,10200.0,8520,2017,10,20,0.0
447.3,10400.0,8000,2017,10,21,0.0
447.16,10400.0,8000,2017,10,22,0.0
447.19,10400.0,7300,2017,10,23,0.0
447.07,9790.0,8800,2017,10,24,0.0
446.77,9820.0,8100,2017,10,25,0.0
447.02,9980.0,4490,2017,10,26,0.0
447.01,10100.0,7300,2017,10,27,0.0
446.77,9600.0,7500,2017,10,28,0.0
446.48,9370.0,7990,2017,10,29,0.0
446.36,9570.0,7600,2017,10,30,0.0
446.27,9590.0,7190,2017,10,31,0.2
446.41,9890.0,5410,2017,11,1,0.0
446.78,10600.0,4000,2017,11,2,0.0
446.77,10800.0,7200,2017,11,3,0.0
446.6,10800.0,8410,2017,11,4,0.0
446.68,11000.0,6810,2017,11,5,0.0
446.79,11000.0,7020,2017,11,6,0.0
446.92,11000.0,6490,2017,11,7,0.0
446.98,11000.0,7100,2017,11,8,0.0
446.97,8180.0,5100,2017,11,9,0.0
446.88,11400.0,7790,2017,11,10,0.0
446.98,11400.0,6500,2017,11,11,0.0
447.05,11000.0,6300,2017,11,12,0.0
447.16,9990.0,4900,2017,11,13,0.0
447.32,9990.0,5010,2017,11,14,0.0
447.36,10600.0,6500,2017,11,15,0.0
447.77,10600.0,3100,2017,11,16,0.0
447.73,10600.0,6700,2017,11,17,0.0
447.72,9990.0,6500,2017,11,18,0.0
447.65,9990.0,6300,2017,11,19,0.0
447.88,9000.0,3510,2017,11,20,0.0
447.97,8990.0,5000,2017,11,21,0.0
447.89,8990.0,6290,2017,11,22,0.0
447.84,9000.0,4810,2017,11,23,0.0
447.78,8990.0,6000,2017,11,24,0.0
447.76,8990.0,6010,2017,11,25,0.0
447.87,10400.0,5300,2017,11,26,0.0
447.88,10200.0,5610,2017,11,27,0.0
447.77,6620.0,6120,2017,11,28,0.0
447.73,5370.0,5600,2017,11,29,0.0
447.86,8980.0,4500,2017,11,30,0.0
447.69,9010.0,6600,2017,12,1,0.0
447.52,8700.0,6010,2017,12,2,0.0
447.3,8390.0,6600,2017,12,3,0.0
447.24,8400.0,5810,2017,12,4,0.0
446.97,8200.0,5910,2017,12,5,0.0
446.76,8200.0,6000,2017,12,6,0.0
446.38,9180.0,6980,2017,12,7,0.0
446.19,9730.0,7710,2017,12,8,0.0
446.09,10000.0,6790,2017,12,9,0.0
445.98,9800.0,6400,2017,12,10,0.0
445.98,9600.0,5700,2017,12,11,0.0
445.96,9790.0,5800,2017,12,12,0.0
445.95,9800.0,6200,2017,12,13,0.0
446.11,9790.0,4900,2017,12,14,0.0
446.16,10600.0,6300,2017,12,15,0.0
446.18,10400.0,5800,2017,12,16,0.0
446.14,9590.0,6000,2017,12,17,0.0
446.24,8990.0,4000,2017,12,18,0.0
446.14,9010.0,5800,2017,12,19,0.0
446.11,8990.0,7010,2017,12,20,0.0
446.29,8970.0,2100,2017,12,21,0.0
446.62,8790.0,1700,2017,12,22,0.0
446.44,8790.0,5980,2017,12,23,0.0
446.38,8800.0,6000,2017,12,24,0.0
446.4,9000.0,6390,2017,12,25,0.0
446.24,9190.0,6410,2017,12,26,0.0
446.33,9200.0,4810,2017,12,27,0.0
446.7,8200.0,1810,2017,12,28,0.0
446.98,8030.0,1800,2017,12,29,0.0
446.8,7000.0,5000,2017,12,30,0.0
446.81,7800.0,4790,2017,12,31,0.0
446.87,7400.0,4910,2018,1,1,0.0
447.02,6500.0,2910,2018,1,2,0.0
447.02,4600.0,2810,2018,1,3,0.0
447.13,5490.0,1800,2018,1,4,0.0
447.0,4590.0,3990,2018,1,5,0.0
446.7,4590.0,5300,2018,1,6,0.0
446.46,5190.0,5300,2018,1,7,0.0
446.36,5190.0,4910,2018,1,8,0.0
446.46,4590.0,3990,2018,1,9,0.47
446.62,4600.0,3090,2018,1,10,0.05
446.92,5600.0,2110,2018,1,11,0.0
446.83,6210.0,4800,2018,1,12,0.0
446.67,6000.0,5600,2018,1,13,0.0
446.46,6190.0,6190,2018,1,14,0.0
446.22,6200.0,6400,2018,1,15,0.0
446.24,7800.0,5700,2018,1,16,0.0
446.4,7800.0,4310,2018,1,17,0.0
446.46,6880.0,4100,2018,1,18,0.0
446.27,6910.0,5900,2018,1,19,0.0
446.09,7000.0,6810,2018,1,20,0.0
446.17,9790.0,6910,2018,1,21,0.0
446.14,9780.0,7610,2018,1,22,0.0
446.12,8390.0,6100,2018,1,23,0.0
445.91,6980.0,6390,2018,1,24,0.0
446.15,7780.0,4090,2018,1,25,0.0
445.99,7970.0,6900,2018,1,26,0.0
446.06,9420.0,6500,2018,1,27,0.0
446.04,9290.0,7000,2018,1,28,0.0
445.97,8900.0,7600,2018,1,29,0.0
445.72,8890.0,8000,2018,1,30,0.0
445.81,10500.0,7810,2018,1,31,0.0
446.25,10500.0,4200,2018,2,1,0.0
446.26,10700.0,7300,2018,2,2,0.0
446.28,10000.0,6410,2018,2,3,0.0
446.13,9190.0,7310,2018,2,4,0.0
446.05,9210.0,8290,2018,2,5,0.0
446.01,9200.0,8790,2018,2,6,0.0
445.89,11000.0,8710,2018,2,7,0.0
446.28,10800.0,4410,2018,2,8,0.0
446.19,10800.0,8300,2018,2,9,0.0
446.44,11900.0,8000,2018,2,10,0.0
446.44,11900.0,8300,2018,2,11,0.0
446.64,12100.0,8300,2018,2,12,0.0
446.83,12100.0,8800,2018,2,13,0.0
446.74,11500.0,8690,2018,2,14,0.0
447.19,11500.0,6710,2018,2,15,0.0
447.12,11500.0,9030,2018,2,16,0.0
447.23,11500.0,8110,2018,2,17,0.0
447.31,11500.0,7900,2018,2,18,0.0
447.47,11500.0,8500,2018,2,19,0.0
447.57,10500.0,8210,2018,2,20,0.0
447.41,10500.0,9490,2018,2,21,0.0
447.67,10800.0,6300,2018,2,22,0.0
447.77,11300.0,7400,2018,2,23,0.0
447.74,11300.0,8400,2018,2,24,0.0
447.9,11300.0,7400,2018,2,25,0.0
448.12,11300.0,7300,2018,2,26,0.0
448.45,11300.0,7700,2018,2,27,0.0
448.52,10700.0,7780,2018,2,28,0.09
448.4,11000.0,6990,2018,3,1,0.19
448.12,10000.0,10000,2018,3,2,0.0
448.02,12100.0,9300,2018,3,3,0.0
447.95,12100.0,10700,2018,3,4,0.0
447.69,12500.0,10600,2018,3,5,0.0
447.47,12700.0,10900,2018,3,6,0.0
447.1,11700.0,11900,2018,3,7,0.0
447.5,11500.0,5200,2018,3,8,0.0
447.42,12900.0,9400,2018,3,9,0.0
447.34,13100.0,9500,2018,3,10,0.0
447.5,15500.0,9300,2018,3,11,0.1
447.51,15300.0,10200,2018,3,12,0.0
447.45,15300.0,10800,2018,3,13,0.0
447.53,15300.0,9200,2018,3,14,0.0
447.79,11000.0,6010,2018,3,15,0.14
447.47,11200.0,13000,2018,3,16,0.0
447.33,12400.0,12100,2018,3,17,0.0
447.31,13300.0,11700,2018,3,18,0.0
447.64,13400.0,9510,2018,3,19,0.0
447.82,13800.0,11000,2018,3,20,0.0
447.85,14800.0,12500,2018,3,21,0.0
448.38,14800.0,7110,2018,3,22,0.0
448.23,14500.0,12600,2018,3,23,0.0
447.98,14300.0,12500,2018,3,24,0.0
447.85,14300.0,11800,2018,3,25,0.0
447.73,14300.0,11500,2018,3,26,0.0
447.61,14300.0,11900,2018,3,27,0.0
447.29,14000.0,13400,2018,3,28,0.0
447.39,14400.0,9200,2018,3,29,0.0
447.37,14600.0,11200,2018,3,30,0.0
447.46,15800.0,10300,2018,3,31,0.0
447.45,16200.0,11900,2018,4,1,0.0
447.29,16600.0,12800,2018,4,2,0.0
447.03,16600.0,13200,2018,4,3,0.0
446.48,13100.0,13800,2018,4,4,0.0
446.86,13700.0,8700,2018,4,5,0.0
446.7,17500.0,13200,2018,4,6,0.0
446.55,17500.0,14300,2018,4,7,0.0
446.55,17900.0,13500,2018,4,8,0.0
446.75,17900.0,11400,2018,4,9,0.0
446.89,17500.0,11000,2018,4,10,0.0
447.01,17500.0,11600,2018,4,11,0.0
447.18,17500.0,11700,2018,4,12,0.0
447.2,17500.0,12600,2018,4,13,0.0
447.15,17500.0,13300,2018,4,14,0.0
447.15,17500.0,13500,2018,4,15,0.0
447.13,17500.0,12900,2018,4,16,0.0
447.01,17200.0,13000,2018,4,17,0.0
447.13,17800.0,12000,2018,4,18,0.0
447.4,18500.0,10700,2018,4,19,0.0
447.34,17100.0,12600,2018,4,20,0.0
447.33,17600.0,12600,2018,4,21,0.0
447.39,17100.0,12200,2018,4,22,0.0
447.39,15200.0,11800,2018,4,23,0.0
447.36,14000.0,12900,2018,4,24,0.0
447.2,15000.0,11800,2018,4,25,0.0
447.35,14900.0,10300,2018,4,26,0.0
447.26,18400.0,13700,2018,4,27,0.0
447.1,18600.0,13500,2018,4,28,0.0
446.98,16000.0,12400,2018,4,29,0.0
447.13,16600.0,11600,2018,4,30,0.0
447.36,17400.0,10700,2018,5,1,0.0
447.57,17400.0,11000,2018,5,2,0.0
447.94,17400.0,8310,2018,5,3,0.0
447.66,14800.0,13300,2018,5,4,0.0
447.4,14800.0,13600,2018,5,5,0.0
447.36,17400.0,13200,2018,5,6,0.0
447.42,17400.0,12300,2018,5,7,0.0
447.3,16000.0,12400,2018,5,8,0.0
447.2,15000.0,11700,2018,5,9,0.0
447.35,15000.0,9400,2018,5,10,0.0
